	logFC	logCPM	PValue
pri-2	3.03	8.28	1.83e-06
prk-1	-3.35	5.05	0.0808
prkl-1	-3.17	1.88	0.152
prmt-1	0.377	8.6	0.38
prmt-2	-1.14	6.26	0.477
prmt-3	0.344	8.41	0.436
prmt-5	-0.57	7.64	0.39
pro-1	-0.198	7.06	0.806
pro-2	0.643	7.8	0.252
pro-3	4.13	1.75	0.08
prom-1	0.554	8.45	0.208
prp-17	0.102	8.61	0.815
prp-21	0.682	6.65	0.483
prp-4	0.428	6.22	0.719
prp-8	0.819	9.29	0.0478
prpf-4	1.27	8.33	0.0106
prx-14	-0.457	8.07	0.368
prx-19	0.268	8.11	0.586
prx-2	-2.95	1.73	0.213
prx-3	-2.17	1.22	0.361
prx-5	-1.83	1.04	0.451
pry-1	2.33	4.95	0.265
psa-1	-1.76	6.4	0.115
psa-4	1.01	8.7	0.0184
psd-1	0.649	7.31	0.343
psf-1	1.72	6.58	0.106
psr-1	-0.309	7.04	0.725
pssy-1	-2.77	6.3	0.0766
pssy-2	1.11	6.47	0.288
pst-1	0.969	6.17	0.551
pst-2	-1.29	6.77	0.176
pstk-1	-0.651	3.28	0.743
ptc-1	-0.058	8.47	0.901
ptc-3	-5.57	3.9	0.0121
ptp-1	-1.48	4.54	0.393
ptp-2	0.606	8.51	0.16
ptp-3	-1.19	6.58	0.415
ptps-1	-0.461	4.11	0.803
ptr-11	-3.33	2	0.166
ptr-2	1.2	9.42	0.00341
puf-10	0.734	3.88	0.701
puf-11	0.575	8.64	0.218
puf-12	0.18	7.65	0.775
puf-3	0.874	8.91	0.0375
puf-5	0.471	10.5	0.238
puf-6	0.807	7.99	0.111
puf-7	0.975	7.55	0.107
puf-8	0.714	8.23	0.131
puf-9	-0.128	7.13	0.904
pup-2	1.19	9.67	0.00318
pup-3	0.547	6.94	0.561
pus-1	0.888	7.24	0.231
pxf-1	-0.153	6.23	0.908
pyc-1	1.74	7.72	0.00668
pyk-1	0.504	9.3	0.252
pyp-1	0.961	8.03	0.0643
pyr-1	0.669	8.14	0.168
pzf-1	0.739	8	0.142
qars-1	-0.341	8.04	0.483
qdpr-1	8.42	5.76	0.000863
qns-1	0.38	7.16	0.619
R01B10.4	-3.93	5.93	0.0206
R01B10.6	-1.46	6.76	0.122
R01H10.7	-0.0286	4.77	0.991
R01H2.2	-1.03	1.6	0.647
R02C2.6	0.753	3.52	0.741
R02D3.3	1.98	7.03	0.044
R02D3.4	0.514	7.67	0.371
R02D3.7	0.116	8.19	0.807
R02D3.8	0.67	6.1	0.617
R02D5.1	-3.37	2.03	0.142
R02D5.8	-0.103	5.72	0.948
R02F11.3	-0.405	3.88	0.864
R02F11.4	0.456	7.24	0.565
R02F2.1	1.09	7.88	0.0404
R02F2.4	-0.873	6.93	0.308
R02F2.7	-1.13	5.8	0.516
R02F2.9	-0.8	5.85	0.551
R03A10.1	-0.42	6.22	0.716
R03D7.1	1.1	8.29	0.0149
R03D7.4	0.438	8.1	0.362
R03D7.5	-3.27	1.96	0.147
R03E1.2	-0.602	6.18	0.608
R03G5.3	0.624	2.74	0.766
R03G5.6	1.72	5.63	0.31
R03H10.1	-4.57	3	0.0401
R03H10.2	5.01	2.49	0.0417
R04A9.5	1.15	6.89	0.189
R04B3.2	1.35	3.98	0.46
R04D3.2	-0.214	7.71	0.716
R04D3.3	0.308	8.53	0.473
R04D3.4	-1.89	6.14	0.181
R04E5.8	1.86	6.22	0.285
R04F11.2	-0.594	7.35	0.371
R04F11.3	0.453	8.03	0.365
R04F11.5	-1.17	6.53	0.246
R05D11.4	0.82	7.42	0.217
R05D11.5	-0.599	6.83	0.506
R05D11.6	0.186	7.65	0.773
R05D11.7	-0.679	6.81	0.47
R05D11.9	0.346	9	0.418
R05D3.12	0.431	7.11	0.581
R05D3.2	-0.44	7.31	0.565
R05D3.8	1.16	7.19	0.115
R05D3.9	-2.4	2.25	0.306
R05D7.3	-3.19	1.9	0.185
R05D7.4	1.91	7	0.0647
R05D7.5	0.578	5.86	0.679
R05D7.7	-3.06	1.8	0.162
R05F9.1	1.4	8.07	0.0173
R05F9.11	-1.11	5.34	0.463
R05F9.6	1.29	7.75	0.028
R05F9.9	-0.586	7.38	0.39
R05G6.4	-0.306	6.04	0.806
R05G6.5	-4.33	2.8	0.0851
R05G6.7	0.156	8.94	0.736
R05G9.3	-0.219	7.22	0.797
R05G9R.1	6.87	4.23	0.0109
R05H10.2	-0.785	5.72	0.646
R05H10.3	-0.164	6.8	0.86
R05H10.5	-2.56	4.68	0.184
R05H11.1	-1.67	7.31	0.117
R05H5.3	0.28	8.59	0.566
R05H5.5	0.294	6.58	0.785
R06A4.2	0.552	5.76	0.694
R06C1.4	0.485	2.38	0.839
R06C7.1	1.05	9.86	0.0101
R06C7.2	1.4	6.52	0.217
R06C7.5	-0.91	6.6	0.355
R06C7.6	-1.33	3.01	0.517
R06F6.12	3.42	5.65	0.028
R06F6.8	0.67	7	0.415
R07B7.10	2.48	5.12	0.126
R07B7.2	1.06	7.25	0.167
R07B7.8	1.15	5.95	0.401
R07B7.9	4.57	2.11	0.0563
R07E3.2	-1.61	0.921	0.541
R07E4.3	-2.35	4.69	0.197
R07E4.5	0.865	6.39	0.446
R07E5.1	0.0565	6.86	0.95
R07E5.11	-1.87	4.89	0.26
R07E5.13	-0.551	5.31	0.722
R07E5.4	-2.09	1.18	0.387
R07E5.7	-0.399	7.14	0.595
R07G3.7	-1.12	7.26	0.128
R07G3.8	4.44	2	0.0631
R07H5.3	-2.41	5.03	0.205
R07H5.8	0.648	8.37	0.143
R08B4.3	-0.116	6.76	0.907
R08C7.12	-2.83	2.99	0.186
R08C7.2	-0.402	7.45	0.549
R08D7.1	0.958	6.6	0.329
R08D7.2	-0.556	6.6	0.568
R08D7.4	2.19	5.71	0.198
R08D7.5	-0.22	6.85	0.813
R08D7.7	-1.08	3.61	0.554
R08E3.3	-0.584	6.09	0.71
R08E5.2	6.11	3.5	0.0194
R09A1.3	-3.05	1.8	0.207
R09A8.1	-3.99	4.63	0.0508
R09A8.2	0.957	6.76	0.331
R09B3.2	0.0552	7.87	0.93
R09B3.3	-0.148	8.97	0.763
R09F10.3	-0.516	6.33	0.651
R09F10.8	0.477	8.11	0.341
R102.4	1.24	2.49	0.571
R102.5	0.627	8.17	0.179
R107.2	0.876	4.79	0.59
R107.5	-0.191	8.33	0.68
R10D12.12	-1.43	6.3	0.212
R10D12.13	1.28	5.63	0.418
R10D12.14	0.407	8.38	0.355
R10D12.8	0.748	6.33	0.501
R10E11.6	-1.31	5.66	0.459
R10E12.2	0.695	6.09	0.594
R10E4.1	-1.11	7.38	0.0926
R10E4.11	6.81	5.37	0.00192
R10E4.7	-0.627	4.11	0.728
R10E4.9	-0.725	6.07	0.578
R10E9.3	-2.22	5.23	0.226
R10H10.6	-0.942	5.79	0.501
R10H10.7	1.24	5.69	0.397
R11.1	1.48	6.22	0.237
R11.3	-1.49	2.29	0.534
R11.4	-1.55	2.33	0.467
R119.1	2.96	6.76	0.0172
R119.2	-3.42	3.04	0.128
R119.3	-1.92	5.89	0.239
R119.5	-1.83	1.04	0.451
R11A5.3	-4.21	2.7	0.0529
R11A5.4	1.58	7.02	0.106
R11A8.1	-0.465	5.44	0.812
R11A8.2	0.211	7.24	0.769
R11A8.5	-0.689	7.67	0.244
R11A8.7	-0.374	8.26	0.436
R11D1.1	0.765	7.27	0.375
R11D1.10	0.294	5.39	0.862
R11D1.13	-2.75	1.59	0.199
R11D1.9	0.515	5.45	0.74
R11G1.2	4.92	3.8	0.0277
R11G1.6	-2.9	1.69	0.183
R11G1.7	-2.78	2.47	0.205
R11H6.2	0.513	8.65	0.237
R11H6.4	0.76	2.38	0.753
R11H6.5	-0.359	7.79	0.517
R12B2.2	0.52	3.21	0.797
R12C12.5	2.07	7.8	0.00071
R12C12.6	0.0581	8.21	0.91
R12C12.7	-0.592	7.1	0.488
R12C12.8	-2.11	3.06	0.295
R12E2.1	1.46	7.41	0.0316
R12E2.11	-0.33	7.68	0.578
R12E2.12	-2.35	4.49	0.237
R12E2.13	0.109	6.64	0.913
R12E2.2	0.853	9.11	0.0369
R12E2.8	4.19	5.18	0.0287
R13.3	-2.72	1.57	0.256
R13A1.10	4.58	2.59	0.0636
R13A5.7	-0.194	7.2	0.796
R13A5.9	3.84	1.53	0.0975
R13H4.5	-1.97	3.1	0.352
R144.10	0.722	3.93	0.683
R144.11	-0.556	5.63	0.729
R144.12	-1.59	6.26	0.317
R144.13	-1.45	5.48	0.339
R144.3	-0.133	6.83	0.893
R144.5	1.96	6.74	0.0525
R144.6	-1.6	6.66	0.16
R148.2	-2.87	4.48	0.117
R148.3	0.0236	7.5	0.971
R148.4	1.05	8.03	0.0513
R148.5	0.86	4.78	0.686
R151.10	-1	6.48	0.34
R151.2	0.0849	9.77	0.832
R151.6	-0.375	7.61	0.627
R151.7	1.13	8.35	0.0115
R151.8	0.979	7.37	0.207
R166.2	0.939	8.43	0.0417
R166.3	-3	4.28	0.138
R166.6	-1.87	7.13	0.0167
R17.2	0.211	6.82	0.891
R186.3	-0.151	7.13	0.845
R186.7	0.313	7.9	0.586
R186.8	-0.401	3.91	0.842
R31.2	0.395	7.06	0.613
R53.1	0.864	7.21	0.265
R53.2	-1.88	7.25	0.0204
R53.4	-0.146	8.48	0.765
R53.5	0.799	5.11	0.637
R53.6	-0.257	7.47	0.684
R74.6	1.12	7.07	0.194
R74.7	0.153	7.53	0.802
R74.8	1.54	8.8	0.000687
R90.1	0.575	5.63	0.684
rab-1	-0.0931	7.53	0.882
rab-10	-0.438	8.47	0.324
rab-11.1	-0.292	7.97	0.568
rab-14	-0.208	7.25	0.771
rab-18	-0.427	6.15	0.726
rab-19	-5.38	3.73	0.0414
rab-21	0.429	6.45	0.685
rab-30	0.0599	6.15	0.964
rab-33	-1.58	5.48	0.284
rab-35	-0.308	6.1	0.808
rab-39	-1.78	4.28	0.378
rab-5	0.315	7.7	0.583
rab-6.1	0.0907	7.02	0.917
rab-6.2	1.13	6.3	0.333
rab-7	0.748	6.81	0.437
rab-8	0.975	8.07	0.0471
rabn-5	0.248	7.44	0.704
rabs-5	-0.97	5.21	0.609
rabx-5	-1.1	3.05	0.628
rack-1	0.18	6.75	0.853
rad-23	-0.0787	9.1	0.849
rad-26	0.219	8.38	0.635
rad-50	1.22	8.61	0.0201
rad-51	0.397	8.05	0.419
rad-54	1.66	7.29	0.0209
raga-1	0.319	8.32	0.493
ragc-1	0.0439	7.99	0.932
ral-1	0.336	6.38	0.755
ran-1	0.149	8.87	0.743
ran-2	0.362	7.95	0.491
ran-3	0.0808	9.5	0.849
ran-4	-0.473	7.82	0.397
ran-5	-0.0985	7.35	0.885
rap-1	-0.495	8.08	0.304
rap-2	0.0357	7.28	0.965
rars-1	0.448	8.6	0.295
rars-2	0.583	8.12	0.223
rba-1	0.533	8.39	0.294
rbc-1	0.0852	6.79	0.928
rbc-2	-3.76	2.33	0.0961
rbd-1	0.738	7.11	0.395
rbf-1	-1.53	2.57	0.424
rbg-1	0.915	6.92	0.314
rbg-2	0.328	7.14	0.693
rbg-3	0.889	9.01	0.0305
rbr-2	0.035	6.27	0.978
rbx-1	-0.488	7.81	0.41
rbx-2	-0.256	7.48	0.682
rcq-5	0.118	6.17	0.928
rde-1	1.42	7.13	0.0623
rde-2	-0.236	8.21	0.619
rde-4	1.25	7.59	0.0472
rec-8	-0.0152	7.48	0.984
ref-1	0.034	5.7	0.985
rep-1	2.65	5.11	0.115
repo-1	-0.75	6.95	0.368
reps-1	-0.866	1.12	0.697
rer-1	-0.461	7.59	0.454
ret-1	1.97	8.65	6.99e-05
retr-1	0.0509	8.93	0.913
rev-1	0.838	4.83	0.678
rfc-1	1.45	8.49	0.00246
rfc-2	-0.398	6.86	0.664
rfc-3	0.399	8	0.42
rfc-4	-0.676	8.35	0.144
rfl-1	-0.627	7.4	0.357
rfp-1	0.894	8.26	0.0665
rga-1	1.46	6.17	0.298
rga-3	0.291	6.75	0.755
rga-4	4.34	4.2	0.0588
rga-6	-3.49	2.12	0.152
rgl-1	-1.71	6.61	0.121
rgr-1	0.577	7.33	0.394
rgs-1	0.96	3.61	0.673
rgs-10	0.0113	4.53	1
rgs-11	0.721	8.04	0.216
rgs-3	-4.14	2.64	0.0973
rgs-5	0.731	6.9	0.431
rgs-6	-2.65	2.92	0.196
rgs-7	-0.593	7.37	0.542
rgs-8.2	2.41	2.31	0.215
rgs-9	0.961	8	0.0765
rha-1	0.0745	6.94	0.941
rha-2	0.552	6.77	0.548
rheb-1	0.0074	6.7	0.995
rhgf-2	-5.48	3.82	0.0156
rhi-1	0.442	6.86	0.633
rho-1	-3.37	6.05	0.0119
rhr-1	-1.33	2.78	0.578
rhy-1	-0.416	6.87	0.666
rib-1	0.529	6.04	0.703
rib-2	3.73	5.4	0.055
ric-19	-0.839	1.51	0.746
ric-8	-0.229	5.86	0.872
rict-1	-0.678	6.9	0.429
rig-1	2.55	3.53	0.248
rig-4	-0.643	8.32	0.149
ril-1	-0.587	7.83	0.297
ril-2	0.218	8.06	0.653
riok-1	0.655	8.22	0.172
riok-2	-0.131	7.04	0.869
riok-3	-0.564	6.87	0.603
rla-0	0.0694	6.02	0.958
rla-1	-0.865	5.74	0.531
rla-2	-2.42	4.52	0.186
rlbp-1	-0.323	6.38	0.771
rle-1	-1.52	3.5	0.501
rmd-1	0.518	9.77	0.211
rmd-2	0.0916	7.5	0.889
rme-1	1.63	7.29	0.0207
rme-2	0.841	7.95	0.123
rme-4	1.07	6.38	0.322
rme-6	0.00326	5.9	0.997
rme-8	-0.359	7.13	0.682
rmo-1	-1.76	4.15	0.326
rnf-1	0.0359	7.23	0.961
rnf-113	0.167	6.73	0.867
rnf-121	0.233	7.07	0.771
rnf-5	0.134	7.91	0.812
rnh-1.0	-0.327	5.92	0.815
rnh-1.2	-1.47	6.6	0.14
rnh-2	-0.89	7.42	0.185
rnp-1	0.0826	7.78	0.89
rnp-2	-0.0823	7.12	0.923
rnp-3	0.167	6.97	0.853
rnp-4	-0.661	7.94	0.213
rnp-5	1.15	7.91	0.0312
rnp-6	-0.464	7.68	0.419
rnp-7	0.0567	6.76	0.951
rnp-8	1.13	7.84	0.0391
rnr-1	0.886	9.16	0.0323
rnr-2	0.153	10.5	0.706
rod-1	-1.06	7.14	0.159
rom-1	-0.115	6.66	0.916
rom-4	-0.93	6.81	0.364
rom-5	-0.341	6.72	0.728
rop-1	1.36	8.08	0.019
rpa-1	0.283	9.25	0.499
rpa-2	0.338	8.15	0.479
rpa-4	-1.63	0.932	0.541
rpb-10	-0.887	5.97	0.498
rpb-11	0.0731	5.72	0.961
rpb-12	-1.25	4.93	0.449
rpb-2	0.17	8.56	0.72
rpb-3	0.621	8.04	0.248
rpb-4	-0.932	7.51	0.16
rpb-5	-0.0984	7.34	0.885
rpb-6	0.349	6.94	0.703
rpb-7	-0.619	7.52	0.325
rpb-8	-0.442	7.36	0.511
rpb-9	-0.244	6.93	0.782
rpc-1	0.336	9.01	0.436
rpia-1	-0.978	6.86	0.271
rpl-1	0.474	5.45	0.754
rpl-10	-0.786	7.42	0.232
rpl-11.1	0.168	6.31	0.884
rpl-11.2	-1.09	2.37	0.606
rpl-12	0.177	9.34	0.66
rpl-13	-0.452	6.09	0.719
rpl-14	1.5	3.96	0.43
rpl-15	-0.325	5.74	0.814
rpl-16	-1.83	5.39	0.318
rpl-17	0.524	4.9	0.763
rpl-18	-0.00903	4.87	1
rpl-19	0.276	5.28	0.872
rpl-2	0.336	4.87	0.837
rpl-20	-0.758	4.97	0.644
rpl-21	-1.23	4.55	0.487
rpl-22	-0.965	3.36	0.637
rpl-23	-0.0512	5.93	0.973
rpl-24.1	1.19	5.89	0.417
rpl-24.2	-0.943	5.72	0.497
rpl-25.1	-2.78	2.11	0.251
rpl-25.2	-1.15	5.35	0.473
rpl-26	-0.0216	5.03	0.991
rpl-27	-0.457	5.49	0.764
rpl-28	0.11	5.3	0.949
rpl-29	-1.14	4.52	0.52
rpl-3	0.66	6.15	0.597
rpl-30	0.258	4.98	0.876
rpl-31	0.228	4.54	0.895
rpl-32	-0.031	4.93	0.986
rpl-33	-0.813	5.11	0.603
rpl-34	0.15	3.65	0.937
rpl-35	-0.795	4.45	0.65
rpl-36	-0.736	3.96	0.679
rpl-38	-1.86	4.49	0.286
rpl-39	-1.44	2.12	0.457
rpl-4	0.747	6.75	0.474
rpl-41	-1.19	4.22	0.508
rpl-43	-2.52	3.65	0.22
rpl-5	1.12	6.16	0.364
rpl-6	-0.179	5.76	0.897
rpl-7	-0.278	6.31	0.805
rpl-7A	1.76	5.63	0.223
rpl-9	1.49	4.14	0.45
rpm-1	-1.49	2.72	0.445
rpn-1	0.372	8.72	0.381
rpn-10	1.13	7.84	0.0485
rpn-11	0.474	8.04	0.351
rpn-12	0.228	8.02	0.653
rpn-2	1.07	7.96	0.0372
rpn-3	0.052	9.3	0.898
rpn-5	0.506	8.37	0.263
rpn-6.1	0.589	8.78	0.221
rpn-7	0.0222	9	0.957
rpn-8	0.359	8.43	0.443
rpn-9	0.592	8.15	0.211
rps-0	1.09	6.69	0.269
rps-1	0.369	6.27	0.751
rps-10	-1.14	5.9	0.383
rps-11	-1.09	4.48	0.533
rps-12	0.147	5.95	0.911
rps-13	-0.334	3.96	0.856
rps-14	-1.05	4.65	0.585
rps-15	-2.15	5.59	0.164
rps-16	-1.43	3.71	0.467
rps-17	-0.619	6.56	0.562
rps-18	-0.249	5.64	0.864
rps-19	-2.71	4.52	0.132
rps-2	0.0377	7.3	0.96
rps-20	-0.469	6.29	0.677
rps-21	-2.42	2.5	0.232
rps-22	-1.35	4.23	0.448
rps-23	-0.591	6.38	0.585
rps-24	-0.674	5.44	0.649
rps-25	-2.62	4.88	0.135
rps-26	-2.82	4.88	0.145
rps-27	-1.25	3.39	0.495
rps-28	-1.12	4.06	0.536
rps-29	-2.06	4.95	0.212
rps-3	0.332	6.29	0.77
rps-30	-0.338	5.22	0.837
rps-4	0.677	6.47	0.528
rps-5	-0.542	5.76	0.696
rps-6	0.451	4.16	0.83
rps-7	-0.351	5.07	0.827
rps-8	-0.472	6.14	0.699
rps-9	-1.25	6.49	0.238
rpt-1	0.472	9.09	0.256
rpt-2	0.143	8.79	0.738
rpt-3	0.461	8.76	0.284
rpt-4	0.181	8.59	0.675
rpt-5	0.405	8.7	0.355
rpt-6	0.0795	7.76	0.887
rrbs-1	-0.416	7.14	0.593
rrf-1	1.44	8.46	0.00456
rrf-3	0.41	7.18	0.674
rrn-2.1	-2.96	4.22	0.127
rrn-3.1	-1.27	11.7	0.0216
rrn-3.56	-2.56	5.91	0.0578
rsa-1	0.556	8.43	0.269
rsa-2	-0.227	7.01	0.778
rsbp-1	-2.64	1.52	0.255
rsd-2	1.18	7.97	0.0221
rsd-3	1.17	6.41	0.279
rsd-6	-0.195	8.33	0.673
rskd-1	0.24	8.1	0.715
rskn-1	0.919	8.33	0.0449
rskn-2	0.378	4.85	0.857
rsks-1	1.25	3.12	0.541
rsp-1	0.543	7.5	0.391
rsp-2	1.01	7.64	0.0911
rsp-3	0.272	9.43	0.568
rsp-4	0.0675	8.05	0.907
rsp-5	0.453	7.36	0.511
rsp-6	-0.0197	8.48	0.968
rsp-7	2.39	3.47	0.194
rsp-8	-0.467	7.46	0.521
rsr-1	0.266	6.24	0.839
rsr-2	-4.63	3.06	0.0339
rsy-1	-0.722	5.28	0.641
rtel-1	1.44	7.87	0.00771
ruvb-1	0.34	8.56	0.463
ruvb-2	0.526	8.3	0.264
sac-1	0.451	8.43	0.4
sago-1	0.0126	5.55	0.997
sams-3	-0.182	7.82	0.735
sams-4	0.142	7.75	0.799
san-1	0.977	7.38	0.141
sand-1	-0.665	8.28	0.191
sap-49	0.697	5.6	0.627
saps-1	-0.623	7.76	0.269
sar-1	-0.172	8.6	0.705
sars-1	0.9	8.7	0.0518
sars-2	-0.589	5.62	0.748
sas-4	0.891	6.99	0.296
sas-5	1.67	8.46	0.00042
sas-6	1.15	6.62	0.239
sav-1	-0.933	5.65	0.58
sax-1	0.251	6.69	0.803
sax-2	-0.0571	7.08	0.945
sax-3	0.0412	7.35	0.954
sax-7	-2.31	7.86	0.0241
sbds-1	0.445	7.44	0.526
sbp-1	2.41	4.56	0.27
sca-1	0.549	8.52	0.204
scav-2	0.0401	5.16	0.984
scav-3	-0.312	6.84	0.725
scav-4	0.668	1.73	0.783
scc-1	1.07	7.3	0.132
scc-3	0.401	7.04	0.71
scd-1	-0.857	5.88	0.534
scm-1	-4.14	4.68	0.0276
sco-1	-0.392	6.22	0.737
scp-1	-0.696	7.71	0.255
scpl-1	5.23	6	0.000837
scpl-2	-0.306	8.07	0.604
scpl-3	0.393	7.47	0.708
scpl-4	-0.126	8.31	0.783
scrm-1	2.35	4.34	0.207
scrm-3	-2.88	1.68	0.222
scrm-4	4.21	1.82	0.0749
sdc-1	-2.3	5.45	0.14
sdc-2	0.915	5.78	0.5
sdc-3	7.61	5.47	0.00033
sdha-1	0.912	6.13	0.504
sdha-2	1.37	8.17	0.00795
sdhb-1	1.19	7.34	0.0979
sdhd-1	-0.276	6.28	0.808
sdn-1	-0.818	7.27	0.253
sdpn-1	-2.26	3.45	0.271
sdz-12	5.97	3.37	0.0216
sdz-13	-5.6	3.93	0.0216
sdz-2	-4.66	3.09	0.0676
sdz-27	-2.22	1.25	0.339
sdz-37	-2.74	4.82	0.158
sdz-38	-3.71	2.29	0.104
sdz-7	-1.09	2.63	0.609
sdz-9	-1.81	1.02	0.45
sea-1	1.2	6.8	0.204
sea-2	-1.74	4.78	0.358
sec-10	-1.97	5.97	0.237
sec-12	0.0942	7.38	0.886
sec-15	3.06	7.56	0.000227
sec-16	1.61	6.5	0.162
sec-20	0.0498	6.27	0.971
sec-22	-1.45	5.4	0.362
sec-23	1.33	7.37	0.0632
sec-24.1	0.299	8.72	0.479
sec-24.2	-0.733	7.34	0.272
sec-3	-1.67	6.71	0.0876
sec-31	0.852	7.88	0.151
sec-5	0.28	7.67	0.647
sec-6	1.06	7.87	0.045
sec-8	-0.526	6.85	0.563
secs-1	-4.04	5.83	0.0188
sedl-1	0.235	4.55	0.893
sek-1	-1.32	5.2	0.481
sel-1	-0.359	8.45	0.417
sel-10	0.628	9.26	0.121
sel-11	1.2	8.28	0.0109
sel-12	-3.32	4.56	0.097
sel-13	0.502	5.49	0.735
sel-2	0.792	7.64	0.177
sel-5	0.998	8.3	0.0271
sel-8	2.46	1.72	0.255
sel-9	-0.214	7.29	0.764
selb-1	-2.55	4.34	0.191
seld-1	0.94	5.67	0.505
sem-2	0.343	5.64	0.813
sem-5	0.925	7.46	0.153
sep-1	-0.117	6	0.93
ser-3	-3.13	1.85	0.191
sesn-1	-2.7	3.76	0.17
set-1	-0.434	7.59	0.465
set-10	-0.465	5.38	0.803
set-12	1.75	5.99	0.271
set-13	-2.05	3.52	0.304
set-14	-0.344	6.52	0.744
set-15	0.886	6.9	0.304
set-16	0.355	6.41	0.756
set-17	-0.654	7.93	0.22
set-19	-3.23	5.85	0.0604
set-2	-1.81	7.72	0.002
set-20	0.524	5.92	0.763
set-21	0.932	5.96	0.479
set-22	-0.0205	7.7	0.973
set-23	-1.07	3.84	0.552
set-24	0.637	7.39	0.327
set-25	2.12	5.02	0.196
set-27	-3.47	3.34	0.0901
set-29	-2.86	4.93	0.127
set-3	0.254	7.51	0.684
set-31	1.66	7.82	0.00534
set-32	0.044	7.19	0.956
set-4	0.574	8.1	0.253
set-5	0.714	6.9	0.424
set-6	0.233	5.01	0.906
set-9	-1.48	6.87	0.0956
seu-1	2.11	8.03	0.000169
sex-1	0.765	6.82	0.42
sfa-1	0.646	1.57	0.802
sft-4	-0.372	8.01	0.456
sfxn-1.4	6.66	4.05	0.0114
sfxn-1.5	0.138	5.94	0.917
sfxn-2	0.739	4.72	0.663
sgo-1	0.757	7.29	0.32
sgt-1	1.39	8.55	0.00269
shc-1	-2.38	2.93	0.315
shc-2	0.912	6.29	0.481
shn-1	1.29	3.77	0.569
siah-1	-1.57	2.85	0.418
sid-1	-0.597	7.34	0.376
sig-7	0.0471	7.57	0.938
sin-3	0.794	8.01	0.141
sinh-1	-2.59	1.49	0.248
sip-1	1.41	9.59	0.00292
sir-2.1	0.129	8.33	0.783
sir-2.2	-1.24	4.19	0.54
sir-2.3	-0.0763	2.55	1
sir-2.4	-0.299	6.7	0.758
skn-1	0.519	8.55	0.229
skp-1	-0.0739	7.38	0.916
skpt-1	1.02	8.62	0.0256
skr-1	0.123	8.23	0.79
skr-10	-3.52	2.15	0.118
skr-12	-3.08	1.82	0.2
skr-13	-1.66	3.18	0.39
skr-14	-0.313	5.91	0.817
skr-15	-1.12	4.66	0.516
skr-16	-2.32	5.98	0.132
skr-17	-0.766	7.28	0.273
skr-18	0.0235	6.17	0.987
skr-19	-4.3	2.78	0.0678
skr-2	-0.0802	8.14	0.874
skr-20	-2.22	3.75	0.273
skr-21	-2.17	1.58	0.3
skr-3	0.589	3.62	0.76
skr-7	-0.207	6.31	0.852
sli-1	-0.208	6.49	0.84
slr-2	-0.302	7.21	0.727
slx-1	-0.213	7.54	0.741
sma-1	0.762	6.45	0.472
sma-2	-0.188	2.17	0.968
sma-3	-0.836	2.95	0.673
sma-4	0.368	5.47	0.843
sma-6	1.25	3.03	0.587
sma-9	-3.07	5.45	0.0907
smc-3	-0.549	6.66	0.567
smc-4	-0.206	7.42	0.767
smc-5	0.274	8.91	0.511
smc-6	2.06	8.91	2.28e-05
smf-1	-0.428	6.76	0.668
smg-1	-2.78	5.09	0.0966
smg-2	1.95	4.84	0.246
smg-3	0.489	6.88	0.578
smg-4	0.214	7.74	0.728
smg-5	0.102	6.79	0.915
smg-6	0.229	7.84	0.689
smg-7	-0.482	6.18	0.706
smg-8	1.38	5.78	0.365
smg-9	4.07	4.49	0.0904
smgl-1	1.5	7.33	0.0362
smgl-2	1.34	5.74	0.348
smi-1	0.507	6.16	0.679
smk-1	0.195	7.98	0.71
smn-1	0.314	8.09	0.522
smo-1	-0.139	7.9	0.8
smp-1	-2.36	4.46	0.247
smr-1	1.17	6.84	0.204
sms-1	0.551	8.11	0.268
sms-2	-0.401	6.12	0.755
sms-3	3.13	3.91	0.168
smu-1	-0.0529	7.77	0.926
smu-2	0.923	7.6	0.131
sna-1	0.412	7.69	0.487
sna-2	0.817	8.4	0.0661
snap-1	0.0345	8.05	0.95
snap-29	0.0899	7.31	0.905
snb-1	-0.671	8.09	0.17
snf-1	-0.251	6.14	0.855
snf-6	-4.36	2.83	0.0755
snfc-5	-0.227	8.11	0.631
sng-1	-2.67	1.53	0.27
snn-1	-2.07	1.62	0.387
snr-1	0.237	7.03	0.782
snr-2	-0.316	7.62	0.619
snr-3	-0.637	6.51	0.567
snr-4	-0.533	7.53	0.412
snr-5	-0.297	6.16	0.815
snr-6	-0.199	5.87	0.882
snr-7	-2.18	6.31	0.0958
snt-2	-0.205	2.61	0.936
snt-3	5.49	2.92	0.0298
snt-5	-4.77	3.18	0.0316
snx-1	-0.831	6.55	0.5
snx-3	-2.59	1.86	0.25
snx-6	0.315	7.63	0.624
soc-1	2.16	4.62	0.314
soc-2	-0.936	6.48	0.414
sod-1	0.348	6.32	0.755
sod-2	0.16	7.51	0.797
sod-4	-2.31	1.31	0.338
sod-5	-1.98	1.12	0.416
sop-2	-0.535	6.4	0.652
sop-3	0.711	6.34	0.534
sor-1	-0.487	6.85	0.588
sor-3	-0.791	6.5	0.607
sos-1	0.458	1.75	0.842
sox-2	-2.28	1.29	0.337
spas-1	-0.0876	7.84	0.878
spat-1	-1.73	6.96	0.047
spat-2	0.536	5.43	0.725
spat-3	2.12	7.49	0.00204
spc-1	0.0485	6.2	0.97
