	logFC	logCPM	PValue
ragc-1	0	7.9	1
ral-1	0	6.42	1
ran-1	0	8.83	1
ran-2	0	8.01	1
ran-3	0	9.42	1
ran-4	0	7.45	1
ran-5	0	7.19	1
rap-1	0	7.7	1
rap-2	0	7.18	1
rars-1	0	8.69	1
rars-2	0	8.27	1
rba-1	0	8.52	1
rbc-1	0	6.71	1
rbd-1	0	7.32	1
rbg-1	0	7.2	1
rbg-2	0	7.18	1
rbg-3	0	9.27	1
rbr-2	0	6.17	1
rbx-1	0	7.43	1
rbx-2	0	7.23	1
rcq-5	0	6.11	1
rde-1	0	7.56	1
rde-2	0	7.98	1
rde-4	0	7.97	1
rec-8	0	7.36	1
ref-1	0	5.6	1
rep-1	0	5.77	1
repo-1	0	6.41	1
rer-1	0	7.22	1
ret-1	0	9.2	1
retr-1	0	8.84	1
rev-1	0	5.07	1
rfc-1	0	8.93	1
rfc-2	0	6.53	1
rfc-3	0	8.07	1
rfc-4	0	7.86	1
rfl-1	0	6.94	1
rfp-1	0	8.52	1
rga-1	0	6.6	1
rga-3	0	6.77	1
rga-4	0	4.98	1
rgl-1	0	5.4	1
rgr-1	0	7.48	1
rgs-1	0	3.88	1
rgs-10	0	4.4	1
rgs-11	0	8.25	1
rgs-5	0	7.1	1
rgs-7	0	6.93	1
rgs-9	0	8.28	1
rha-1	0	6.86	1
rha-2	0	6.9	1
rheb-1	0	6.59	1
rhi-1	0	6.95	1
rho-1	0	3.47	1
rhy-1	0	6.53	1
rib-1	0	6.16	1
rib-2	0	6.18	1
ric-8	0	5.62	1
rict-1	0	6.41	1
rig-1	0	4.17	1
rig-4	0	7.85	1
ril-1	0	7.39	1
ril-2	0	8.05	1
riok-1	0	8.39	1
riok-2	0	6.86	1
riok-3	0	6.45	1
rla-0	0	5.93	1
rla-1	0	5.13	1
rla-2	0	2.77	1
rlbp-1	0	6.1	1
rmd-1	0	9.89	1
rmd-2	0	7.43	1
rme-1	0	7.77	1
rme-2	0	8.2	1
rme-4	0	6.7	1
rme-6	0	5.79	1
rme-8	0	6.83	1
rnf-1	0	7.13	1
rnf-113	0	6.7	1
rnf-121	0	7.06	1
rnf-5	0	7.86	1
rnh-1.0	0	5.63	1
rnh-1.2	0	5.57	1
rnh-2	0	6.8	1
rnp-1	0	7.71	1
rnp-2	0	6.97	1
rnp-3	0	6.93	1
rnp-4	0	7.46	1
rnp-5	0	8.25	1
rnp-6	0	7.32	1
rnp-7	0	6.67	1
rnp-8	0	8.18	1
rnr-1	0	9.42	1
rnr-2	0	10.4	1
rod-1	0	6.4	1
rom-1	0	6.48	1
rom-4	0	6.15	1
rom-5	0	6.42	1
rop-1	0	8.49	1
rpa-1	0	9.27	1
rpa-2	0	8.19	1
rpb-10	0	5.35	1
rpb-11	0	5.64	1
rpb-12	0	4.06	1
rpb-2	0	8.52	1
rpb-3	0	8.2	1
rpb-4	0	6.86	1
rpb-5	0	7.18	1
rpb-6	0	6.99	1
rpb-7	0	7.06	1
rpb-8	0	7	1
rpb-9	0	6.69	1
rpc-1	0	9.06	1
rpia-1	0	6.18	1
rpl-1	0	5.55	1
rpl-10	0	6.86	1
rpl-11.1	0	6.27	1
rpl-12	0	9.31	1
rpl-13	0	5.73	1
rpl-14	0	4.38	1
rpl-15	0	5.45	1
rpl-16	0	4.1	1
rpl-17	0	5.01	1
rpl-18	0	4.74	1
rpl-19	0	5.28	1
rpl-2	0	4.9	1
rpl-20	0	4.43	1
rpl-21	0	3.7	1
rpl-22	0	2.7	1
rpl-23	0	5.78	1
rpl-24.1	0	6.24	1
rpl-24.2	0	5.06	1
rpl-25.2	0	4.56	1
rpl-26	0	4.9	1
rpl-27	0	5.12	1
rpl-28	0	5.23	1
rpl-29	0	3.72	1
rpl-3	0	6.32	1
rpl-30	0	4.98	1
rpl-31	0	4.52	1
rpl-32	0	4.79	1
rpl-33	0	4.53	1
rpl-34	0	3.59	1
rpl-35	0	3.88	1
rpl-36	0	3.42	1
rpl-38	0	3.18	1
rpl-4	0	6.96	1
rpl-41	0	3.39	1
rpl-5	0	6.5	1
rpl-6	0	5.55	1
rpl-7	0	6.05	1
rpl-7A	0	6.13	1
rpl-9	0	4.56	1
rpn-1	0	8.78	1
rpn-10	0	8.18	1
rpn-11	0	8.14	1
rpn-12	0	8.02	1
rpn-2	0	8.28	1
rpn-3	0	9.21	1
rpn-5	0	8.49	1
rpn-6.1	0	8.93	1
rpn-7	0	8.9	1
rpn-8	0	8.48	1
rpn-9	0	8.3	1
rps-0	0	7.01	1
rps-1	0	6.33	1
rps-10	0	5.11	1
rps-11	0	3.73	1
rps-12	0	5.9	1
rps-13	0	3.66	1
rps-14	0	3.93	1
rps-15	0	4.05	1
rps-16	0	2.74	1
rps-17	0	6.1	1
rps-18	0	5.39	1
rps-2	0	7.2	1
rps-20	0	5.92	1
rps-22	0	3.29	1
rps-23	0	5.93	1
rps-24	0	4.95	1
rps-25	0	2.98	1
rps-26	0	2.83	1
rps-28	0	3.27	1
rps-29	0	3.49	1
rps-3	0	6.33	1
rps-30	0	4.92	1
rps-4	0	6.65	1
rps-5	0	5.35	1
rps-6	0	4.23	1
rps-7	0	4.76	1
rps-8	0	5.77	1
rps-9	0	5.62	1
rpt-1	0	9.19	1
rpt-2	0	8.75	1
rpt-3	0	8.86	1
rpt-4	0	8.57	1
rpt-5	0	8.77	1
rpt-6	0	7.68	1
rrbs-1	0	6.8	1
rrf-1	0	8.89	1
rrf-3	0	7.25	1
rrn-3.1	0	10.8	1
rrn-3.56	0	4.02	1
rsa-1	0	8.56	1
rsa-2	0	6.77	1
rsd-2	0	8.33	1
rsd-3	0	6.76	1
rsd-6	0	8.12	1
rskd-1	0	8.1	1
rskn-1	0	8.6	1
rskn-2	0	4.9	1
rsks-1	0	3.46	1
rsp-1	0	7.63	1
rsp-2	0	7.94	1
rsp-3	0	9.45	1
rsp-4	0	7.96	1
rsp-5	0	7.45	1
rsp-6	0	8.35	1
rsp-7	0	4.08	1
rsp-8	0	7.1	1
rsr-1	0	6.25	1
rsy-1	0	4.76	1
rtel-1	0	8.3	1
ruvb-1	0	8.6	1
ruvb-2	0	8.42	1
sac-1	0	8.53	1
sago-1	0	5.44	1
sams-3	0	7.61	1
sams-4	0	7.7	1
san-1	0	7.67	1
sand-1	0	7.79	1
sap-49	0	5.79	1
saps-1	0	7.29	1
sar-1	0	8.39	1
sars-1	0	8.96	1
sars-2	0	5.18	1
sas-4	0	7.25	1
sas-5	0	8.95	1
sas-6	0	6.97	1
sav-1	0	5	1
sax-1	0	6.69	1
sax-2	0	6.94	1
sax-3	0	7.25	1
sax-7	0	6.19	1
sbds-1	0	7.53	1
sbp-1	0	5.2	1
sca-1	0	8.65	1
scav-2	0	5.06	1
scav-3	0	6.56	1
scc-1	0	7.62	1
scc-3	0	7.11	1
scd-1	0	5.28	1
sco-1	0	5.89	1
scp-1	0	7.21	1
scpl-1	0	6.84	1
scpl-2	0	7.8	1
scpl-3	0	7.54	1
scpl-4	0	8.13	1
scrm-1	0	4.94	1
sdc-1	0	3.79	1
sdc-2	0	6.04	1
sdc-3	0	6.34	1
sdha-1	0	6.4	1
sdha-2	0	8.58	1
sdhb-1	0	7.7	1
sdhd-1	0	6.02	1
sdn-1	0	6.69	1
sdz-12	0	4.22	1
sdz-37	0	2.83	1
sea-1	0	7.16	1
sea-2	0	3.57	1
sec-10	0	4.58	1
sec-12	0	7.31	1
sec-15	0	8.28	1
sec-16	0	6.98	1
sec-20	0	6.18	1
sec-22	0	4.38	1
sec-23	0	7.77	1
sec-24.1	0	8.75	1
sec-24.2	0	6.81	1
sec-3	0	5.53	1
sec-31	0	8.13	1
sec-5	0	7.69	1
sec-6	0	8.19	1
sec-8	0	6.45	1
secs-1	0	2.7	1
sedl-1	0	4.54	1
sek-1	0	4.29	1
sel-1	0	8.15	1
sel-10	0	9.43	1
sel-11	0	8.65	1
sel-13	0	5.6	1
sel-2	0	7.87	1
sel-5	0	8.59	1
sel-9	0	7.06	1
seld-1	0	5.95	1
sem-2	0	5.69	1
sem-5	0	7.73	1
sep-1	0	5.82	1
set-1	0	7.24	1
set-10	0	5.02	1
set-12	0	6.49	1
set-14	0	6.22	1
set-15	0	7.16	1
set-16	0	6.46	1
set-17	0	7.45	1
set-19	0	3.41	1
set-2	0	6.44	1
set-20	0	6.04	1
set-21	0	6.23	1
set-22	0	7.58	1
set-24	0	7.56	1
set-25	0	5.6	1
set-29	0	2.82	1
set-3	0	7.52	1
set-31	0	8.31	1
set-32	0	7.09	1
set-4	0	8.24	1
set-5	0	7.1	1
set-6	0	5	1
set-9	0	5.84	1
seu-1	0	8.62	1
sex-1	0	7.04	1
sft-4	0	7.7	1
sfxn-1.4	0	4.89	1
sfxn-1.5	0	5.89	1
sfxn-2	0	4.91	1
sgo-1	0	7.5	1
sgt-1	0	8.96	1
shc-2	0	6.55	1
shn-1	0	4.15	1
sid-1	0	6.9	1
sig-7	0	7.48	1
sin-3	0	8.24	1
sip-1	0	10	1
sir-2.1	0	8.28	1
sir-2.2	0	3.34	1
sir-2.4	0	6.43	1
skn-1	0	8.67	1
skp-1	0	7.23	1
skpt-1	0	8.92	1
skr-1	0	8.18	1
skr-14	0	5.62	1
skr-15	0	3.88	1
skr-16	0	4.31	1
skr-17	0	6.74	1
skr-18	0	6.06	1
skr-2	0	7.98	1
skr-3	0	3.73	1
skr-7	0	6.09	1
sli-1	0	6.27	1
slr-2	0	6.94	1
slx-1	0	7.31	1
sma-1	0	6.67	1
sma-4	0	5.53	1
sma-6	0	3.38	1
sma-9	0	3.16	1
smc-3	0	6.24	1
smc-4	0	7.2	1
smc-5	0	8.93	1
smc-6	0	9.49	1
smf-1	0	6.42	1
smg-2	0	5.38	1
smg-3	0	6.99	1
smg-4	0	7.73	1
smg-5	0	6.72	1
smg-6	0	7.84	1
smg-7	0	5.81	1
smg-8	0	6.19	1
smg-9	0	5.29	1
smgl-1	0	7.78	1
smgl-2	0	6.14	1
smi-1	0	6.27	1
smk-1	0	7.96	1
smn-1	0	8.12	1
smo-1	0	7.72	1
smp-1	0	2.78	1
smr-1	0	7.19	1
sms-1	0	8.24	1
sms-2	0	5.79	1
sms-3	0	4.63	1
smu-1	0	7.63	1
smu-2	0	7.88	1
sna-1	0	7.77	1
sna-2	0	8.64	1
snap-1	0	7.95	1
snap-29	0	7.24	1
snb-1	0	7.6	1
snf-1	0	5.89	1
snfc-5	0	7.88	1
snr-1	0	7.02	1
snr-2	0	7.34	1
snr-3	0	6.03	1
snr-4	0	7.12	1
snr-5	0	5.88	1
snr-6	0	5.65	1
snr-7	0	4.73	1
snt-3	0	3.75	1
snx-1	0	5.96	1
snx-6	0	7.66	1
soc-1	0	5.21	1
soc-2	0	5.83	1
sod-1	0	6.37	1
sod-2	0	7.48	1
sop-2	0	5.99	1
sop-3	0	6.53	1
sor-1	0	6.47	1
sor-3	0	5.94	1
spas-1	0	7.68	1
spat-1	0	5.74	1
spat-2	0	5.55	1
spat-3	0	8.08	1
spc-1	0	6.11	1
spd-1	0	3.45	1
spd-2	0	9.17	1
spd-3	0	6.75	1
spd-5	0	8.63	1
spdl-1	0	4.2	1
spe-15	0	2.83	1
spe-39	0	7.04	1
spe-5	0	4.36	1
spe-6	0	3.51	1
spg-7	0	5.21	1
sph-1	0	5.69	1
sphk-1	0	5.06	1
spk-1	0	8.85	1
spl-1	0	6.93	1
spn-4	0	10.6	1
spo-11	0	8.59	1
spr-1	0	4.41	1
spr-2	0	8.77	1
spr-3	0	6.61	1
spr-4	0	6.85	1
spr-5	0	6.94	1
spsb-1	0	6.13	1
spsb-2	0	8.83	1
spt-4	0	6.56	1
spt-5	0	7.72	1
sptf-3	0	3.11	1
sptl-1	0	8.33	1
sptl-3	0	5.64	1
sqd-1	0	9.12	1
sqv-1	0	9.02	1
sqv-2	0	3.85	1
sqv-3	0	7.43	1
sqv-4	0	3.88	1
sqv-5	0	9.19	1
sqv-7	0	8.29	1
sqv-8	0	6.02	1
src-1	0	4.27	1
sre-4	0	3.26	1
srgp-1	0	9.79	1
srm-1	0	3.75	1
srp-2	0	3.51	1
srp-6	0	3.63	1
srp-7	0	7.74	1
ssup-72	0	6.43	1
stam-1	0	8.18	1
stau-1	0	7.53	1
stc-1	0	7.47	1
stdh-1	0	5.57	1
sti-1	0	7.98	1
stim-1	0	5.24	1
stip-1	0	6.76	1
stl-1	0	7.97	1
sto-1	0	4.18	1
sto-4	0	5.77	1
str-172	0	3.62	1
strd-1	0	6.56	1
such-1	0	6.93	1
suf-1	0	7.68	1
sun-1	0	8.23	1
sup-17	0	7.75	1
sup-26	0	6.55	1
sup-37	0	5.79	1
sur-2	0	7.54	1
sur-5	0	6.71	1
sur-6	0	9.19	1
sur-7	0	4.94	1
sut-1	0	6.41	1
sut-2	0	3.49	1
swan-1	0	7.17	1
swan-2	0	8.07	1
swd-2.1	0	7.68	1
swd-2.2	0	8.47	1
swp-1	0	6.77	1
syg-2	0	3.86	1
sym-3	0	7.05	1
sym-4	0	7.2	1
symk-1	0	7.36	1
syn-16	0	6	1
syp-1	0	7.01	1
syp-2	0	8.99	1
syp-3	0	5.85	1
syp-4	0	8.99	1
sys-1	0	3.88	1
syx-17	0	5.46	1
syx-18	0	7.13	1
syx-2	0	2.98	1
syx-3	0	6.19	1
syx-4	0	6.24	1
syx-5	0	7.4	1
syx-6	0	4.43	1
syx-7	0	7.09	1
szy-20	0	6.6	1
szy-4	0	10.3	1
T01B7.5	0	7.63	1
T01B7.6	0	8.33	1
T01C3.2	0	5.56	1
T01C3.3	0	7.77	1
T01C3.9	0	5.43	1
T01D3.5	0	8.14	1
T01E8.5	0	7.25	1
T01E8.6	0	5.62	1
T01G1.4	0	5.83	1
T01G5.7	0	4.36	1
T01G9.2	0	7.63	1
T01H10.8	0	2.77	1
T01H3.2	0	7.09	1
T01H3.3	0	8.08	1
T01H3.4	0	4.65	1
T01H8.2	0	3.21	1
T02C12.2	0	8.01	1
T02C12.3	0	7.88	1
T02E1.2	0	7.82	1
T02G5.11	0	5.78	1
T02G5.12	0	7.74	1
T02G5.3	0	5.22	1
T02G5.7	0	7.53	1
T02G6.5	0	8.2	1
T02H6.1	0	7.23	1
T02H6.11	0	6.79	1
T03D3.5	0	6.68	1
T03D8.2	0	3.79	1
T03F1.1	0	7.63	1
T03F1.12	0	5.47	1
T03F1.6	0	4.1	1
T03F1.7	0	6.06	1
T03F1.8	0	7.59	1
T03F6.3	0	7.6	1
T03G11.6	0	8.65	1
T04A8.11	0	6.26	1
T04A8.6	0	7.47	1
T04A8.7	0	8.49	1
T04A8.8	0	9.05	1
T04B8.5	0	5.23	1
T04C4.1	0	3.95	1
T04C9.1	0	6.54	1
T04D3.1	0	6.86	1
T04D3.5	0	8.35	1
T04F8.2	0	6.78	1
T04F8.6	0	6.76	1
T04G9.1	0	6.38	1
T04G9.7	0	4.35	1
T04H1.2	0	9.14	1
T04H1.5	0	6.89	1
T05A12.3	0	6.96	1
T05A12.4	0	7.66	1
T05A7.1	0	6.56	1
T05B9.1	0	9.14	1
T05C1.4	0	5.25	1
T05E11.3	0	9.61	1
T05E11.9	0	3.34	1
T05E7.3	0	8.77	1
T05E8.3	0	7.72	1
T05F1.2	0	8.79	1
T05F1.4	0	7.04	1
T05G5.1	0	6.02	1
T05G5.4	0	4.08	1
T05G5.5	0	5.65	1
T05G5.9	0	8.15	1
T05H10.1	0	8.58	1
T05H10.4	0	7.99	1
T05H10.6	0	8.46	1
T05H10.7	0	7.31	1
T05H4.10	0	5.76	1
T05H4.11	0	6.96	1
T05H4.5	0	8.18	1
T05H4.6a	0	7.59	1
T06A10.3	0	5.35	1
T06D10.2	0	8.44	1
T06D4.1	0	7.51	1
T06D8.5	0	5.52	1
T06D8.7	0	6.28	1
T06D8.9	0	8.36	1
T06E6.1	0	5.87	1
T07A9.10	0	7.1	1
T07A9.15	0	5.42	1
T07A9.8	0	6.91	1
T07A9.9	0	6.82	1
T07C12.12	0	7.35	1
T07C12.14	0	6.88	1
T07C4.10	0	3.98	1
T07C4.3	0	8.02	1
T07D3.9	0	5.48	1
T07D4.5	0	6.01	1
T07E3.3	0	7.81	1
T07E3.4	0	3.54	1
T07F10.3	0	7.53	1
T07F12.2	0	7.53	1
T07F8.4	0	4.72	1
T08A11.1	0	7.1	1
T08A11.2	0	8.28	1
T08B1.4	0	3.64	1
T08B2.11	0	5.21	1
T08B2.5	0	7.6	1
T08B2.7	0	8.81	1
T08B2.8	0	5.41	1
T08G11.1	0	9.05	1
T08G11.4	0	8.52	1
T09A5.15	0	3.42	1
T09A5.5	0	4.17	1
T09A5.7	0	6.44	1
T09A5.8	0	9.09	1
T09A5.9	0	7.12	1
T09B4.1	0	8.99	1
T09B4.2	0	6.58	1
T09B4.5	0	5.57	1
T09B4.9	0	7.87	1
T09B9.1	0	8.2	1
T09B9.4	0	7.49	1
T09E8.1	0	9.14	1
T09E8.3	0	5.33	1
T09F3.2	0	7.72	1
T09F3.5	0	6.82	1
T10B10.3	0	7.95	1
T10B11.2	0	7.9	1
T10B11.6	0	6.62	1
T10B11.7	0	5.62	1
T10B11.8	0	8.11	1
T10B5.3	0	6.83	1
T10C6.10	0	6.33	1
T10C6.5	0	7.82	1
T10C6.6	0	7.03	1
T10D4.6	0	6.57	1
T10E9.1	0	7.59	1
T10E9.2	0	9.43	1
T10F2.2	0	6.6	1
T10F2.4	0	8.26	1
T10F2.5	0	5.23	1
T11B7.1	0	4.27	1
T11F8.1	0	7.13	1
T11G6.2	0	4.24	1
T11G6.4	0	2.63	1
T11G6.5	0	8.47	1
T11G6.8	0	7.79	1
T12A2.2	0	9.68	1
T12A2.7	0	8.14	1
T12B3.3	0	5.12	1
T12B3.4	0	6.88	1
T12C9.7	0	7.97	1
T12D8.10	0	3.95	1
T12D8.6	0	6.78	1
T12E12.1	0	8.58	1
T12E12.2	0	7.22	1
T12E12.3	0	5.46	1
T12F5.1	0	6.82	1
T12F5.2	0	5.79	1
T12G3.2	0	7.9	1
T12G3.4	0	5.68	1
T12G3.5	0	6.98	1
T12G3.6	0	8.36	1
T12G3.7	0	7.35	1
T13C2.6	0	8.96	1
T13C5.6	0	4.81	1
T13F2.2	0	6.94	1
T13F2.6	0	8.94	1
T13H5.4	0	7.86	1
T13H5.5	0	5.34	1
T13H5.6	0	3.88	1
T13H5.8	0	7.75	1
T14B4.1	0	7.93	1
T14B4.2	0	3.87	1
T14B4.3	0	8.33	1
T14B4.5	0	5.52	1
T14B4.8	0	4.99	1
T14D7.1	0	4.7	1
T14F9.2	0	4.86	1
T14G10.5	0	8.41	1
T14G10.7	0	8.49	1
T14G8.3	0	5.47	1
T15B7.2	0	6.9	1
T15H9.2	0	5.98	1
T16G1.9	0	7.57	1
T16G12.4	0	4.17	1
T16G12.6	0	7.54	1
T16G12.8	0	7.97	1
T16H12.11	0	6.52	1
T16H12.3	0	4.75	1
T16H12.4	0	6.22	1
T16H12.9	0	3.63	1
T17A3.2	0	3.54	1
T18D3.1	0	6.72	1
T19A5.1	0	9.11	1
T19A6.1	0	8.56	1
T19A6.3	0	5.47	1
T19B10.5	0	3.16	1
T19B10.6	0	9.01	1
T19B10.8	0	7.29	1
T19B4.1	0	6.53	1
T19B4.3	0	5.55	1
T19B4.5	0	5.89	1
T19C3.1	0	3.21	1
T19C3.4	0	3.78	1
T19D12.6	0	3.71	1
T19H12.2	0	8.76	1
T19H5.4	0	6.89	1
T20B12.1	0	7.78	1
T20B12.3	0	7.37	1
T20B12.7	0	8.1	1
T20B3.1	0	3.58	1
T20D3.3	0	7.3	1
T20D3.5	0	7.53	1
T20D3.8	0	7.69	1
T20F10.2	0	5.79	1
T20F5.3	0	4.43	1
T20F5.6	0	7.01	1
T20F5.7	0	6.81	1
T20F7.1	0	6.57	1
T20G5.10	0	4.6	1
T20G5.14	0	6.29	1
T20G5.4	0	4.22	1
T20G5.9	0	6	1
T20H4.5	0	6.93	1
T21B10.3	0	9.35	1
T21B10.4	0	8.06	1
T21B4.15	0	2.89	1
T21B4.17	0	4.05	1
T21C12.8	0	5.15	1
T21C9.1	0	8.52	1
T21C9.13	0	10.4	1
T21C9.4	0	8.23	1
T22B11.5	0	8.4	1
T22C1.1	0	7.15	1
T22C1.11	0	6.09	1
T22C1.3	0	7.71	1
T22C1.4	0	8.09	1
T22C1.6	0	7.46	1
T22C8.3	0	4.38	1
T22D1.3	0	7.38	1
T22D1.4	0	9.24	1
T22D1.5	0	9.08	1
T22F3.2	0	7.71	1
T22F3.3	0	6.87	1
T22G5.3	0	3.79	1
T22H9.1	0	5.67	1
T23B12.1	0	6.39	1
T23B12.2	0	5.37	1
T23B12.3	0	5.56	1
T23B12.4	0	8.62	1
T23B12.6	0	8.97	1
T23B3.1	0	8.14	1
T23B3.2	0	3.69	1
T23B5.3	0	6.28	1
T23B5.4	0	4.1	1
T23C6.4	0	4.65	1
T23D8.3	0	7.4	1
T23D8.7	0	8.84	1
T23F11.1	0	8.12	1
T23F11.4	0	6.59	1
T23F2.5	0	6.57	1
T23G11.4	0	6.32	1
T23G11.7	0	7.41	1
T23G4.3	0	5.65	1
T23G5.2	0	7.44	1
T23G7.2	0	3.19	1
T23G7.3	0	7.91	1
T23H2.3	0	7.23	1
T24A6.20	0	3.8	1
T24B1.1	0	6.29	1
T24B8.2	0	6.71	1
T24B8.3	0	5.75	1
T24C12.3	0	3.01	1
T24C2.2	0	5.3	1
T24D1.2	0	7.78	1
T24D1.3	0	6.28	1
T24D1.5	0	8.78	1
T24E12.1	0	4.27	1
T24E12.10	0	3.74	1
T24E12.11	0	4.17	1
T24E12.13	0	2.7	1
T24F1.2	0	7.15	1
T24F1.3	0	3	1
T24G10.2	0	8.42	1
T24H10.1	0	7.12	1
T24H10.4	0	8.49	1
T24H7.2	0	8.88	1
T24H7.3	0	7.38	1
T24H7.4	0	4.65	1
T25B9.8	0	7.68	1
T25B9.9	0	8.64	1
T25C8.1	0	4.14	1
T25D3.2	0	6.15	1
T25D3.4	0	3.44	1
T25E12.6	0	6.55	1
T25G3.1	0	4.94	1
T25G3.3	0	8.02	1
T25G3.4	0	8.47	1
T26A5.2	0	6.79	1
T26A5.4	0	5.69	1
T26A5.5	0	9.04	1
T26A5.6	0	8.16	1
T26A5.8	0	6.27	1
T26A8.1	0	8.51	1
T26A8.4	0	5.87	1
T26C11.4	0	6.26	1
T26C11.9	0	3.11	1
T26C12.1	0	7.19	1
T26C5.3	0	7.43	1
T26E3.4	0	8.06	1
T26G10.1	0	7.47	1
T27A3.1	0	7.03	1
T27A3.2	0	8.17	1
T27A3.6	0	6.93	1
T27A3.7	0	7.6	1
T27E9.2	0	3.82	1
T27F6.4	0	8.3	1
T27F6.6	0	4.81	1
T27F6.7	0	5.22	1
T27F7.1	0	7.19	1
T27F7.4	0	6.91	1
T28A8.3	0	7.78	1
T28A8.4	0	6.51	1
T28A8.5	0	6.84	1
T28A8.6	0	7.23	1
T28B11.1	0	8.36	1
T28B8.1	0	5.19	1
T28C6.3	0	4.67	1
T28C6.7	0	5.22	1
T28D6.6	0	7.27	1
T28D9.1	0	7.93	1
T28D9.4	0	7.26	1
T28F2.2	0	4.08	1
T28F4.1	0	6.67	1
T28F4.4	0	4.83	1
tac-1	0	6.46	1
taf-1	0	7.28	1
taf-10	0	6.16	1
taf-11.1	0	4.51	1
taf-11.2	0	7.13	1
taf-11.3	0	5.74	1
taf-12	0	5.8	1
taf-13	0	5.53	1
taf-3	0	6.49	1
taf-4	0	6.97	1
taf-5	0	8.68	1
taf-6.1	0	6.72	1
taf-6.2	0	3.82	1
taf-7.2	0	3.43	1
taf-8	0	9.06	1
taf-9	0	6.18	1
tag-115	0	6.34	1
tag-117	0	3.54	1
tag-123	0	7.3	1
tag-124	0	7.88	1
tag-130	0	7.27	1
tag-131	0	7.3	1
tag-135	0	8.57	1
tag-143	0	7.26	1
tag-144	0	5.12	1
tag-146	0	7.92	1
tag-147	0	5.72	1
tag-151	0	8.2	1
tag-153	0	8.82	1
tag-163	0	6.81	1
tag-164	0	4.17	1
tag-165	0	8.36	1
tag-170	0	7.82	1
tag-172	0	6.22	1
tag-173	0	6.58	1
tag-174	0	6.89	1
tag-175	0	5.12	1
tag-179	0	7.01	1
tag-182	0	9.42	1
tag-184	0	7.83	1
tag-189	0	7.59	1
tag-192	0	5.47	1
tag-210	0	8.81	1
tag-214	0	8	1
tag-229	0	5.26	1
tag-231	0	5.17	1
tag-232	0	4.84	1
tag-233	0	5.43	1
tag-235	0	5.81	1
tag-242	0	4.96	1
tag-246	0	7.63	1
tag-253	0	5.73	1
tag-256	0	8.77	1
tag-257	0	5.98	1
tag-261	0	6.52	1
tag-262	0	7.5	1
tag-264	0	6.34	1
tag-266	0	4.2	1
tag-273	0	6.11	1
tag-276	0	4.09	1
tag-277	0	5.94	1
tag-280	0	3.97	1
tag-281	0	3.5	1
tag-294	0	7.8	1
tag-296	0	7.08	1
tag-298	0	8.86	1
tag-30	0	8.46	1
tag-304	0	4.41	1
tag-307	0	7.04	1
tag-315	0	8.95	1
tag-320	0	7.33	1
tag-321	0	7.47	1
tag-322	0	6.34	1
tag-324	0	3.77	1
tag-325	0	6.95	1
tag-333	0	7.61	1
tag-335	0	6.76	1
tag-340	0	8.38	1
tag-342	0	7.21	1
tag-343	0	2.89	1
tag-345	0	7.67	1
tag-347	0	4.75	1
tag-349	0	8.07	1
tag-353	0	7.81	1
tag-51	0	5.03	1
tag-52	0	7.62	1
tag-53	0	5.96	1
tag-60	0	5.26	1
tag-63	0	5.27	1
tag-65	0	7.06	1
tag-72	0	3.56	1
tag-77	0	7.63	1
tag-93	0	9.24	1
tag-96	0	5.28	1
tam-1	0	8.11	1
tars-1	0	8.69	1
tat-1	0	6.69	1
tat-3	0	8.47	1
tat-4	0	8.04	1
tat-5	0	5.67	1
tax-6	0	3.58	1
tba-1	0	9.64	1
tba-2	0	9.87	1
tbb-1	0	9.54	1
tbb-2	0	10.1	1
tbc-1	0	7.48	1
tbc-10	0	5.56	1
tbc-11	0	5.48	1
tbc-12	0	5.37	1
tbc-13	0	6.93	1
tbc-2	0	8.16	1
tbc-20	0	4.85	1
tbc-3	0	9.07	1
tbc-6	0	3.47	1
tbc-9	0	7.38	1
tbck-1	0	6.88	1
tbg-1	0	8.16	1
tbp-1	0	8.61	1
tbx-11	0	6.88	1
tbx-2	0	2.76	1
tbx-33	0	4.1	1
tbx-36	0	7.61	1
tbx-9	0	6.71	1
tcer-1	0	4.79	1
tcl-2	0	6.3	1
tct-1	0	8.42	1
tdc-1	0	9.04	1
tdp-1	0	8.44	1
teg-1	0	6.21	1
teg-4	0	7.99	1
ten-1	0	6.68	1
tfg-1	0	5.83	1
tgt-1	0	7.13	1
tgt-2	0	6.78	1
thk-1	0	7.42	1
thoc-1	0	5.22	1
thoc-2	0	7.87	1
thoc-3	0	6.85	1
tiar-1	0	9.37	1
tim-1	0	7.59	1
tin-10	0	4.21	1
tin-13	0	5.13	1
tkr-1	0	3.85	1
tkt-1	0	8.6	1
tlf-1	0	7.38	1
tli-1	0	5.38	1
tlk-1	0	8.65	1
tmbi-4	0	5.55	1
toc-1	0	6.84	1
toca-2	0	7.52	1
toe-1	0	6.81	1
toe-2	0	8.22	1
toe-4	0	6.6	1
tol-1	0	8.35	1
tom-1	0	3.38	1
tomm-20	0	7.14	1
tomm-22	0	4.02	1
tomm-40	0	8.39	1
top-1	0	9.14	1
top-2	0	7.81	1
tpi-1	0	7.88	1
tpk-1	0	4.39	1
tps-1	0	5.01	1
tpst-1	0	7.26	1
tpxl-1	0	7.55	1
tra-2	0	6.44	1
tra-3	0	7.64	1
tra-4	0	7.25	1
tram-1	0	8.79	1
trap-1	0	8.65	1
trap-2	0	6.05	1
