	logFC	logCPM	PValue
R12C12.8	-2.7	3.45	0.218
R12E2.1	0.267	7.76	0.694
R12E2.11	0.813	7.11	0.383
R12E2.12	-2.24	4.32	0.275
R12E2.13	1.06	6.21	0.425
R12E2.2	0.28	9.28	0.564
R12E2.8	5.69	5.1	0.0103
R13A1.10	4.31	2.6	0.109
R13A5.7	-0.222	7.14	0.816
R13A5.9	3.05	1.67	0.249
R13H4.5	-0.738	2.27	0.752
R144.10	-0.334	4.36	0.867
R144.11	1.13	4.86	0.611
R144.12	-1.21	5.88	0.523
R144.13	2.03	3.92	0.315
R144.3	1.25	6.24	0.362
R144.5	0.781	7	0.417
R144.6	-0.32	5.73	0.845
R148.3	0.269	7.33	0.754
R148.4	-0.0166	8.42	0.981
R148.5	0.189	4.96	0.93
R151.10	0.414	5.65	0.79
R151.2	0.197	9.66	0.674
R151.6	0.465	7.16	0.655
R151.7	0.164	8.66	0.751
R151.8	0.283	7.56	0.775
R166.2	0.176	8.68	0.727
R166.3	-3.57	4.7	0.0996
R166.6	-0.664	6.23	0.612
R17.2	-0.55	7.11	0.718
R186.3	1.25	6.51	0.301
R186.7	0.433	7.8	0.54
R186.8	0.287	3.57	0.907
R31.2	0.622	6.91	0.536
R53.1	-0.43	7.72	0.559
R53.2	-1.03	6.55	0.394
R53.4	0.573	8.1	0.361
R53.5	-0.153	5.5	0.929
R53.6	0.673	6.98	0.484
R74.6	1.11	7.02	0.248
R74.7	-0.0109	7.54	0.99
R74.8	-0.00739	9.32	0.989
R90.1	0.34	5.67	0.853
rab-1	1.18	6.97	0.273
rab-10	-0.242	8.3	0.7
rab-11.1	-0.327	7.93	0.604
rab-14	0.326	6.94	0.747
rab-18	3.8	5	0.0739
rab-19	-2.95	1.76	0.239
rab-21	0.655	6.29	0.603
rab-30	0.458	5.94	0.77
rab-33	0.13	4.4	0.955
rab-35	0.34	5.75	0.828
rab-39	-0.841	3.56	0.724
rab-5	1.05	7.36	0.206
rab-6.1	0.683	6.72	0.543
rab-6.2	0.576	6.45	0.643
rab-7	1.08	6.65	0.356
rab-8	1.08	7.98	0.107
rabn-5	0.27	7.38	0.744
rabs-5	-1.75	5.66	0.359
rabx-5	-1.6	3.32	0.518
rack-1	0.281	6.62	0.811
rad-23	-0.0436	9.03	0.928
rad-26	-0.179	8.5	0.739
rad-50	0.154	8.98	0.786
rad-51	-0.0764	8.2	0.891
rad-54	0.31	7.69	0.666
raga-1	-0.0208	8.43	0.97
ragc-1	0.0751	7.92	0.906
ral-1	0.317	6.34	0.802
ran-1	0.195	8.8	0.724
ran-2	0.337	7.89	0.599
ran-3	0.788	9.14	0.12
ran-4	0.629	7.24	0.468
ran-5	-0.417	7.46	0.603
rap-1	-0.415	7.97	0.499
rap-2	1.13	6.8	0.297
rars-1	0.663	8.44	0.199
rars-2	0.0509	8.3	0.927
rba-1	0.381	8.41	0.523
rbc-1	0.149	6.71	0.896
rbd-1	0.965	6.94	0.485
rbg-1	0.397	7.04	0.713
rbg-2	-0.376	7.44	0.632
rbg-3	0.235	9.21	0.616
rbr-2	-1.32	7.01	0.19
rbx-1	0.176	7.41	0.836
rbx-2	-0.139	7.36	0.864
rcq-5	-0.907	6.65	0.462
rde-1	-0.346	7.79	0.605
rde-2	-0.441	8.26	0.423
rde-4	0.429	7.83	0.537
rec-8	1.31	6.89	0.205
ref-1	-0.0845	5.72	0.959
rep-1	0.567	5.57	0.732
repo-1	-0.451	6.71	0.687
reps-1	-3.57	2.89	0.155
rer-1	0.774	6.96	0.435
ret-1	0.488	9.03	0.31
retr-1	0.0114	8.89	0.984
rev-1	-0.481	5.34	0.813
rfc-1	0.15	8.9	0.775
rfc-2	-0.407	6.82	0.705
rfc-3	-0.0197	8.14	0.974
rfc-4	-0.502	8.18	0.38
rfl-1	-0.384	7.21	0.67
rfp-1	-0.141	8.63	0.787
rga-1	3.52	5.83	0.0692
rga-3	0.215	6.72	0.845
rga-4	2.13	4.41	0.315
rgl-1	2.62	4.74	0.186
rgr-1	-0.0865	7.58	0.907
rgs-1	2.32	3.23	0.349
rgs-10	2.9	3.74	0.185
rgs-11	-0.0415	8.32	0.94
rgs-5	-0.168	7.26	0.852
rgs-7	-1.08	7.58	0.297
rgs-8.2	0.481	2.8	0.814
rgs-9	0.323	8.2	0.6
rha-1	-1.3	7.67	0.13
rha-2	-0.199	7.05	0.833
rheb-1	0.539	6.4	0.664
rhgf-2	-3.66	2.28	0.145
rhi-1	0.581	6.76	0.599
rho-1	-1.77	4.65	0.342
rhy-1	-0.765	6.99	0.448
rib-1	0.621	5.96	0.697
rib-2	2.33	5.48	0.246
ric-19	-3.97	3.72	0.121
ric-8	-0.247	5.78	0.882
rict-1	-1.12	7.12	0.221
rig-1	0.896	3.85	0.719
rig-4	-0.763	8.33	0.171
ril-1	0.0158	7.45	0.986
ril-2	0.292	7.96	0.656
riok-1	-0.157	8.52	0.761
riok-2	-0.837	7.39	0.298
riok-3	-0.46	6.71	0.728
rla-0	-0.131	6.06	0.926
rla-1	0.02	5.19	0.995
rla-2	-0.425	3.15	0.846
rlbp-1	1.03	5.71	0.513
rle-1	-2.53	4.2	0.299
rmd-1	0.0509	9.93	0.92
rmd-2	0.396	7.31	0.64
rme-1	0.446	7.62	0.537
rme-2	1.11	7.8	0.293
rme-4	2.06	6.08	0.222
rme-6	-0.0253	5.82	0.992
rme-8	0.268	6.73	0.814
rmo-1	0.622	2.81	0.777
rnf-1	-0.372	7.38	0.641
rnf-113	0.19	6.64	0.872
rnf-121	0.924	6.73	0.402
rnf-5	0.917	7.54	0.234
rnh-1.0	1.62	5.14	0.397
rnh-1.2	-0.224	5.76	0.884
rnh-2	-0.149	6.93	0.883
rnp-1	-0.0717	7.81	0.92
rnp-2	0.809	6.7	0.49
rnp-3	0.464	6.8	0.677
rnp-4	0.0817	7.48	0.918
rnp-5	0.19	8.22	0.742
rnp-6	-0.591	7.69	0.4
rnp-7	-0.424	6.95	0.667
rnp-8	-0.171	8.33	0.756
rnr-1	0.13	9.4	0.788
rnr-2	0.0522	10.4	0.914
rnt-1	-3.94	2.48	0.101
rod-1	-1.22	7.19	0.167
rog-1	-6.28	4.56	0.0096
rom-1	0.894	6.2	0.534
rom-4	-0.752	6.66	0.541
rom-5	0.71	6.19	0.602
rop-1	0.233	8.44	0.671
rpa-1	0.209	9.23	0.678
rpa-2	-0.123	8.31	0.828
rpb-10	0.983	5.03	0.583
rpb-11	1.39	5.2	0.431
rpb-12	-0.336	4.34	0.864
rpb-2	-0.188	8.66	0.722
rpb-3	0.131	8.2	0.829
rpb-4	-0.206	7.04	0.838
rpb-5	-0.087	7.28	0.922
rpb-6	-0.209	7.17	0.831
rpb-7	0.0552	7.1	0.955
rpb-8	1.33	6.56	0.258
rpb-9	0.0717	6.72	0.951
rpc-1	0.18	9.02	0.714
rpia-1	-0.175	6.32	0.891
rpl-1	1.44	5.1	0.422
rpl-10	0.309	6.78	0.772
rpl-11.1	1.97	5.69	0.221
rpl-11.2	-3.38	4.02	0.125
rpl-12	-0.0966	9.41	0.846
rpl-13	0.779	5.47	0.633
rpl-14	2.51	3.76	0.236
rpl-15	-0.543	5.8	0.721
rpl-16	-1.41	4.98	0.495
rpl-17	-0.0695	5.14	0.973
rpl-18	-1.06	5.44	0.523
rpl-19	1.38	4.87	0.483
rpl-2	-0.0436	5	0.985
rpl-20	0.194	4.39	0.919
rpl-21	0.101	3.75	0.977
rpl-22	-0.0197	2.79	1
rpl-23	0.831	5.52	0.616
rpl-24.1	1.22	5.85	0.443
rpl-24.2	0.0547	5.11	0.981
rpl-25.2	-0.451	4.84	0.81
rpl-26	-0.0643	5.02	0.975
rpl-27	-0.00711	5.22	1
rpl-28	1.39	4.8	0.454
rpl-29	0.0782	3.81	0.978
rpl-3	0.387	6.17	0.795
rpl-30	2.42	4.34	0.222
rpl-31	0.876	4.23	0.649
rpl-32	0.286	4.74	0.876
rpl-33	0.694	4.32	0.72
rpl-34	1.93	3.1	0.347
rpl-35	0.265	3.84	0.902
rpl-36	0.736	3.24	0.72
rpl-38	-0.837	3.75	0.689
rpl-4	0.496	6.76	0.671
rpl-41	0.0312	3.52	1
rpl-5	-0.494	6.8	0.651
rpl-6	1.63	5.03	0.364
rpl-7	0.304	5.95	0.832
rpl-7A	-0.305	6.36	0.807
rpl-9	0.797	4.34	0.689
rpm-1	-3.14	3.92	0.205
rpn-1	0.799	8.48	0.132
rpn-10	0.107	8.19	0.858
rpn-11	0.293	8.06	0.629
rpn-12	0.306	7.93	0.631
rpn-2	-0.362	8.53	0.497
rpn-3	0.185	9.17	0.693
rpn-5	-0.386	8.74	0.429
rpn-6.1	0.493	8.78	0.369
rpn-6.2	-2.28	3.27	0.301
rpn-7	-0.249	9.08	0.598
rpn-8	-0.0357	8.54	0.948
rpn-9	-0.129	8.41	0.805
rps-0	1.6	6.5	0.199
rps-1	1.38	5.85	0.351
rps-10	0.103	5.12	0.957
rps-11	-1.34	4.58	0.483
rps-12	0.771	5.65	0.62
rps-13	0.0936	3.72	0.976
rps-14	1.38	3.47	0.537
rps-15	0.803	3.78	0.693
rps-16	-1.37	3.6	0.52
rps-17	2.19	5.49	0.202
rps-18	0.268	5.33	0.872
rps-19	-1.76	3.72	0.376
rps-2	-0.0287	7.28	0.975
rps-20	1.05	5.56	0.507
rps-22	0.703	3.14	0.745
rps-23	-0.00665	6.01	1
rps-24	-0.346	5.21	0.843
rps-25	-2.03	4.33	0.316
rps-26	-1.59	3.83	0.469
rps-27	1.27	2.28	0.605
rps-28	0.999	3.04	0.625
rps-29	-0.828	4.02	0.673
rps-3	-0.536	6.66	0.636
rps-30	2.51	4.27	0.257
rps-4	0.653	6.43	0.6
rps-5	0.532	5.19	0.755
rps-6	1.38	3.82	0.533
rps-7	1.04	4.42	0.582
rps-8	0.9	5.45	0.591
rps-9	-0.199	5.77	0.898
rpt-1	0.214	9.14	0.66
rpt-2	-0.221	8.92	0.646
rpt-3	0.272	8.78	0.577
rpt-4	-0.0373	8.64	0.942
rpt-5	-0.0522	8.84	0.918
rpt-6	0.999	7.32	0.234
rrbs-1	-0.175	6.93	0.864
rrf-1	0.31	8.79	0.535
rrf-3	1.69	6.66	0.195
rrn-3.1	-0.0404	10.9	0.95
rrn-3.56	-0.214	4.21	0.916
rsa-1	-0.406	8.82	0.429
rsa-2	-0.527	7.12	0.564
rsbp-1	-5.54	3.87	0.0345
rsd-2	-0.088	8.42	0.879
rsd-3	1.08	6.38	0.425
rsd-6	-0.293	8.31	0.604
rskd-1	-0.389	8.33	0.586
rskn-1	0.665	8.35	0.213
rskn-2	0.596	4.66	0.808
rsks-1	3.09	2.79	0.166
rsp-1	-0.277	7.83	0.684
rsp-2	0.0279	7.99	0.966
rsp-3	0.0894	9.47	0.876
rsp-4	0.507	7.8	0.48
rsp-5	0.0882	7.47	0.914
rsp-6	0.351	8.25	0.571
rsp-7	-1.36	4.95	0.447
rsp-8	0.369	7	0.727
rsr-1	0.973	5.94	0.538
rsr-2	-3.48	2.14	0.128
rsy-1	-0.662	5.2	0.698
rtel-1	0.79	8.01	0.189
ruvb-1	0.0882	8.62	0.865
ruvb-2	0.42	8.28	0.443
sac-1	1	8.14	0.118
sago-1	-0.00178	5.47	1
sams-3	0.146	7.59	0.84
sams-4	-0.304	7.91	0.628
san-1	-0.0582	7.76	0.934
sand-1	-0.759	8.26	0.205
sap-49	-0.11	5.89	0.944
saps-1	-0.446	7.6	0.544
sar-1	1.05	8.02	0.1
sars-1	0.831	8.67	0.111
sars-2	-1.36	6.02	0.445
sas-4	0.559	7.04	0.622
sas-5	0.183	8.92	0.714
sas-6	-0.346	7.2	0.69
sav-1	0.241	4.92	0.902
sax-1	-0.262	6.87	0.797
sax-2	-0.893	7.5	0.236
sax-3	-0.513	7.57	0.503
sax-7	-2.02	7.53	0.0752
sbds-1	0.475	7.38	0.606
sbp-1	1.87	4.58	0.439
sca-1	-0.418	8.93	0.381
scav-2	4.24	4.23	0.0566
scav-3	-0.162	6.7	0.888
scav-4	0.3	1.92	0.955
scc-1	-0.231	7.78	0.74
scc-3	-0.814	7.58	0.433
scd-1	-0.561	5.62	0.728
scm-1	-1.77	2.71	0.434
sco-1	-0.649	6.31	0.615
scp-1	-0.188	7.34	0.832
scpl-1	-0.243	7.03	0.801
scpl-2	0.215	7.77	0.779
scpl-3	0.613	7.28	0.626
scpl-4	0.393	8	0.516
scrm-1	1.24	4.56	0.527
scrm-4	-0.378	2.83	0.898
sdc-1	-2.55	5.62	0.126
sdc-2	0.311	5.96	0.828
sdc-3	-0.136	6.49	0.916
sdha-1	-0.0594	6.45	0.967
sdha-2	1.07	8.18	0.0752
sdhb-1	0.632	7.48	0.434
sdhd-1	-0.155	6.17	0.91
sdn-1	-0.19	6.84	0.858
sdpn-1	-2.4	3.49	0.336
sdz-12	5.17	3.34	0.063
sdz-27	-3.73	2.31	0.143
sdz-37	-1.45	3.73	0.506
sdz-38	-4.59	3.03	0.0778
sea-1	0.264	7.08	0.783
sea-2	-0.343	3.79	0.891
sec-10	-0.974	5.15	0.682
sec-12	0.0389	7.34	0.964
sec-15	4.02	7.43	0.000422
sec-16	-0.448	7.25	0.636
sec-20	0.05	6.25	0.975
sec-22	-0.867	4.98	0.639
sec-23	-0.346	8.02	0.574
sec-24.1	0.596	8.54	0.245
sec-24.2	-0.862	7.36	0.284
sec-3	-1.43	6.45	0.252
sec-31	0.883	7.79	0.266
sec-5	0.176	7.64	0.811
sec-6	0.834	7.89	0.242
sec-8	-0.866	6.98	0.381
secs-1	-2.72	4.57	0.251
sedl-1	0.399	4.46	0.844
sek-1	5.24	3.41	0.06
sel-1	-0.219	8.32	0.692
sel-10	0.508	9.24	0.289
sel-11	0.172	8.6	0.738
sel-12	-3.08	4.27	0.175
sel-13	-0.333	5.85	0.823
sel-2	0.527	7.68	0.451
sel-5	1.06	8.21	0.068
sel-8	-2.12	3.66	0.334
sel-9	-0.207	7.23	0.815
selb-1	-3.6	5.16	0.0732
seld-1	1.54	5.43	0.357
sem-2	1.85	5.09	0.315
sem-5	-0.00603	7.8	0.995
sep-1	-1.62	6.89	0.121
set-1	-0.331	7.47	0.677
set-10	-0.138	5.11	0.952
set-12	4.39	5.66	0.0263
set-13	2.95	1.6	0.264
set-14	-0.107	6.31	0.937
set-15	2.44	6.46	0.131
set-16	0.285	6.41	0.827
set-17	-0.484	7.75	0.496
set-19	-3.19	5.72	0.0845
set-2	-0.999	7.08	0.283
set-20	0.258	5.93	0.897
set-21	0.139	6.2	0.917
set-22	0.533	7.4	0.503
set-23	-1.08	3.8	0.6
set-24	0.42	7.42	0.64
set-25	-1.33	6.46	0.286
set-26	-0.653	1.92	0.77
set-27	-3.75	3.52	0.0949
set-29	-0.253	3.11	0.922
set-3	0.533	7.33	0.519
set-31	-0.202	8.47	0.696
set-32	1.77	6.53	0.19
set-4	0.0652	8.27	0.909
set-5	0.0934	7.09	0.922
set-6	-1.31	5.81	0.565
set-9	-0.661	6.25	0.609
seu-1	0.466	8.47	0.431
sex-1	1.13	6.62	0.356
sft-4	0.278	7.62	0.698
sfxn-1.4	5.94	4.06	0.0342
sfxn-1.5	-0.587	6.25	0.658
sfxn-2	3.24	4.18	0.139
sgo-1	0.471	7.36	0.586
sgt-1	0.0746	8.99	0.883
shc-1	-3.92	4.14	0.0903
shc-2	2.75	5.85	0.166
shn-1	0.647	3.91	0.795
siah-1	-0.609	2.3	0.799
sid-1	-0.869	7.45	0.266
sig-7	0.114	7.48	0.883
sin-3	-0.0713	8.31	0.903
sip-1	0.181	9.99	0.751
sir-2.1	-0.426	8.55	0.415
sir-2.2	0.436	3.21	0.862
sir-2.3	-2.58	4.14	0.226
sir-2.4	-0.323	6.67	0.782
skn-1	0.245	8.6	0.646
skp-1	-0.13	7.36	0.877
skpt-1	-0.00807	8.97	0.988
skr-1	0.51	8	0.401
skr-14	1.06	5.29	0.559
skr-15	0.329	3.81	0.88
skr-16	-1.91	5.56	0.288
skr-17	-0.297	6.95	0.762
skr-18	1.61	5.56	0.328
skr-2	0.586	7.79	0.407
skr-20	-1.46	3.14	0.557
skr-3	0.32	3.72	0.874
skr-7	-0.0909	6.2	0.948
sli-1	-0.734	6.74	0.495
slr-2	0.334	6.81	0.767
slx-1	0.144	7.28	0.87
sma-1	0.168	6.63	0.887
sma-3	-2.4	4.03	0.256
sma-4	5.4	4.59	0.0402
sma-6	-2.55	5.14	0.212
sma-9	-1.53	4.12	0.52
smc-3	-0.82	6.77	0.441
smc-4	-0.0814	7.28	0.928
smc-5	0.397	8.79	0.42
smc-6	0.729	9.21	0.196
smf-1	1.32	5.99	0.479
smg-1	-3.61	5.78	0.0312
smg-2	0.438	5.25	0.805
smg-3	-0.239	7.16	0.791
smg-4	-0.242	7.93	0.73
smg-5	0.708	6.48	0.591
smg-6	-0.552	8.18	0.322
smg-7	-1.68	6.89	0.148
smg-8	2.17	5.51	0.286
smg-9	1.12	4.86	0.607
smgl-1	3.3	6.97	0.0264
smgl-2	-0.866	6.66	0.458
smi-1	1.04	5.93	0.487
smk-1	-0.343	8.2	0.562
smn-1	-0.245	8.31	0.671
smo-1	0.0903	7.74	0.903
smp-1	-2.88	4.8	0.231
smr-1	0.404	7.07	0.671
sms-1	0.674	7.99	0.31
sms-2	0.0839	5.84	0.962
sms-3	5.59	3.72	0.0476
smu-1	-0.623	8.01	0.3
smu-2	0.288	7.8	0.672
sna-1	0.287	7.7	0.705
sna-2	-0.123	8.76	0.805
snap-1	0.0289	8	0.967
snap-29	0.882	6.94	0.392
snb-1	-0.0231	7.67	0.975
snf-1	-1.39	6.76	0.267
snfc-5	0.411	7.74	0.546
snr-1	0.886	6.73	0.432
snr-2	0.468	7.2	0.616
snr-3	0.351	5.96	0.819
snr-4	0.199	7.1	0.838
snr-5	0.193	5.88	0.904
snr-6	0.124	5.67	0.94
snr-7	-0.481	5.09	0.799
snt-2	-2.08	3.78	0.332
snt-3	4.69	2.92	0.0869
snt-5	-5.15	3.5	0.0575
snx-1	-0.763	6.4	0.59
snx-6	1.94	7.06	0.0501
soc-1	0.591	4.97	0.788
soc-2	-0.2	5.96	0.898
sod-1	0.256	6.32	0.843
sod-2	-0.0567	7.56	0.941
sop-2	0.346	5.93	0.823
sop-3	-0.683	6.94	0.514
sor-1	-0.95	7.07	0.318
sor-3	-1.43	6.83	0.363
sos-1	-3.47	4.25	0.118
spas-1	-0.353	7.91	0.58
spat-1	-0.53	6.1	0.702
spat-2	-0.823	6.06	0.558
spat-3	-0.185	8.24	0.762
spc-1	-1.21	6.86	0.249
spd-1	-2.21	4.95	0.238
spd-2	0.35	9.04	0.508
spd-3	1.03	6.4	0.42
spd-5	-0.559	8.97	0.301
spdl-1	4.59	3.37	0.0534
spe-15	3.72	2.13	0.158
spe-39	0.65	6.79	0.538
spe-41	-3.52	2.15	0.166
spe-5	-3.34	6.81	0.0281
spe-6	0.0647	3.53	0.978
spg-7	0.786	4.94	0.71
sph-1	2.52	5.02	0.217
sphk-1	0.357	4.96	0.844
spk-1	0.21	8.8	0.675
spl-1	0.0565	6.92	0.961
spn-4	0.0437	10.6	0.924
spo-11	0.818	8.3	0.151
spr-1	-2.15	5.9	0.151
spr-2	-0.229	8.96	0.666
spr-3	-0.166	6.74	0.883
spr-4	-0.453	7.11	0.698
spr-5	0.233	6.9	0.818
spsb-1	0.0473	6.19	0.975
spsb-2	0.434	8.68	0.392
spt-4	0.184	6.55	0.879
spt-5	0.473	7.58	0.566
sptf-3	-2.1	4.5	0.283
sptl-1	0.456	8.16	0.426
sptl-3	-0.641	6.03	0.649
sqd-1	0.36	8.99	0.459
sqrd-1	-6.29	4.55	0.00916
sqv-1	2.11	8.38	0.000341
sqv-2	2.75	3.14	0.281
sqv-3	0.842	7.13	0.358
sqv-4	1.18	3.47	0.623
sqv-5	0.634	8.94	0.246
sqv-6	-5.12	4.44	0.0306
sqv-7	0.412	8.16	0.469
sqv-8	3.8	5.17	0.0788
sra-27	-2.56	1.51	0.3
srab-13	-4.2	2.68	0.106
src-1	-0.208	4.48	0.918
src-2	-1.54	2.19	0.531
sre-13	-3.88	2.42	0.131
sre-4	-0.237	3.46	0.915
sre-9	-4.11	2.62	0.0778
srg-65	-2.67	1.58	0.282
srgp-1	-0.0487	9.85	0.929
sri-40	-4.46	2.9	0.0899
srm-1	4.69	2.92	0.0868
srp-2	2.43	2.86	0.303
srp-6	-1.35	4.54	0.484
srp-7	-0.215	7.91	0.738
srt-13	-2.38	1.42	0.337
srx-118	-2.62	1.57	0.273
srx-88	-4.57	3.01	0.0609
ssup-72	-0.318	6.66	0.786
sta-1	-4.3	2.77	0.1
stam-1	0.197	8.14	0.751
stau-1	0.365	7.38	0.685
stc-1	0.0563	7.5	0.942
stdh-1	0.801	5.25	0.668
sti-1	-0.214	8.13	0.718
stim-1	-0.742	5.73	0.63
stip-1	0.0889	6.8	0.941
stl-1	0.41	7.84	0.549
stn-1	-1.41	2.04	0.544
sto-1	-1.91	5.46	0.263
sto-4	-0.428	6.05	0.756
str-171	3.25	1.8	0.215
str-172	4.55	2.8	0.0944
strd-1	0.333	6.46	0.787
such-1	-0.794	7.41	0.336
suf-1	-0.191	7.84	0.785
sun-1	-0.000762	8.29	1
sup-17	-0.631	8.14	0.289
sup-26	-0.353	6.75	0.786
sup-35	2.26	1.62	0.362
sup-37	-0.164	5.89	0.94
sur-2	-0.758	8.03	0.218
sur-5	0.559	6.49	0.675
sur-6	0.106	9.18	0.824
sur-7	0.156	4.94	0.945
sut-1	0.667	6.21	0.653
sut-2	-2.35	5.13	0.206
swan-1	0.177	7.13	0.847
swan-2	0.509	7.88	0.43
swd-2.1	0.00334	7.74	0.998
swd-2.2	0.226	8.42	0.674
swp-1	1.16	6.32	0.427
syd-2	-6.26	4.53	0.0256
syg-2	-0.901	4.49	0.649
sym-3	0.886	6.75	0.419
sym-4	-0.358	7.43	0.672
symk-1	-0.376	7.57	0.693
syn-16	-1	6.59	0.54
syp-1	1.05	6.64	0.39
syp-2	0.301	8.92	0.607
syp-3	3.3	5.09	0.0841
syp-4	0.628	8.76	0.2
sys-1	-1.88	5.1	0.438
syx-17	-0.103	5.57	0.951
syx-18	0.743	6.82	0.516
syx-2	-0.126	3.11	0.969
syx-3	0.679	5.95	0.637
syx-4	-0.217	6.42	0.863
syx-5	0.0505	7.43	0.951
syx-6	-0.752	4.92	0.681
syx-7	-0.262	7.3	0.774
szy-20	-1.1	7.26	0.306
szy-4	0.642	10	0.176
T01B7.5	0.314	7.55	0.68
T01B7.6	-0.442	8.62	0.376
T01C3.2	0.243	5.53	0.887
T01C3.3	0.679	7.55	0.411
T01C3.9	-1.02	6.04	0.493
T01D3.1	-2.47	3.88	0.27
T01D3.5	0.229	8.1	0.715
T01E8.5	0.394	7.11	0.671
T01E8.6	0.65	5.4	0.693
T01G1.4	-0.292	6.05	0.842
T01G5.7	-1.06	5	0.605
T01G9.2	0.442	7.49	0.576
T01H10.8	-0.444	3.17	0.848
T01H3.2	-0.0869	7.15	0.939
T01H3.3	-0.225	8.24	0.691
T01H3.4	-1.33	5.46	0.569
T01H8.2	2.58	2.57	0.286
T02C1.2	0.592	2.89	0.802
T02C12.2	0.201	7.96	0.746
T02C12.3	-0.307	8.07	0.633
T02C5.1	-0.00314	2.04	1
T02E1.2	-0.112	7.91	0.871
T02G5.11	0.324	5.7	0.836
T02G5.12	-0.022	7.81	0.975
T02G5.3	2.71	4.55	0.231
T02G5.7	0.323	7.42	0.684
T02G6.5	0.625	7.96	0.349
T02H6.1	1.32	6.78	0.22
T02H6.11	0.356	6.7	0.758
T03D3.5	1.95	6.11	0.267
T03D8.2	4.22	3.06	0.0819
T03F1.1	0.547	7.45	0.5
T03F1.12	-0.439	5.78	0.775
T03F1.6	-0.165	4.21	0.955
T03F1.7	-0.353	6.3	0.781
T03F1.8	0.518	7.43	0.55
T03F6.3	-0.169	7.75	0.817
T03G11.4	-4.93	5.26	0.0236
T03G11.6	0.335	8.53	0.529
T04A8.11	0.466	6.14	0.75
T04A8.6	0.918	7.16	0.337
T04A8.7	5.39	7.58	1.35e-05
T04A8.8	0.315	8.95	0.511
T04B8.5	-0.603	5.62	0.698
T04C4.1	0.484	3.87	0.827
T04C9.1	-0.222	6.69	0.852
T04D3.1	0.76	6.56	0.572
T04D3.5	-0.087	8.44	0.868
T04D3.8	-2.79	2.99	0.219
T04F8.2	0.426	6.66	0.718
T04F8.6	-0.257	6.9	0.871
T04G9.1	-0.0771	6.43	0.964
T04G9.7	2.65	3.73	0.28
T04H1.2	0.245	9.07	0.622
T04H1.5	0.521	6.72	0.635
T05A12.3	0.615	6.75	0.585
T05A12.4	-0.541	7.97	0.523
T05A7.1	0.242	6.51	0.84
T05B9.1	0.436	9	0.379
T05C1.4	-1.11	5.95	0.457
T05D4.3	-2.08	1.65	0.372
T05E11.3	-0.177	9.73	0.754
T05E11.9	0.451	3.21	0.873
T05E7.3	0.314	8.66	0.586
T05E8.3	-0.284	7.92	0.659
T05F1.13	-4.55	5.69	0.0207
T05F1.2	-0.377	9.02	0.486
T05F1.4	0.536	6.87	0.611
T05G5.1	-0.746	6.54	0.707
T05G5.4	-0.576	4.49	0.758
T05G5.5	-0.0333	5.74	0.986
T05G5.9	0.45	7.99	0.475
T05H10.1	-0.64	8.98	0.276
T05H10.4	-0.199	8.14	0.732
T05H10.6	-0.26	8.64	0.605
T05H10.7	-0.124	7.39	0.903
T05H10.8	-3.04	1.81	0.217
T05H4.10	-0.265	5.91	0.891
T05H4.11	-0.729	7.43	0.356
T05H4.5	0.527	8	0.386
T05H4.6a	0.0748	7.61	0.917
T06A10.3	0.579	5.17	0.74
T06D10.2	0.248	8.37	0.645
T06D4.1	0.247	7.45	0.751
T06D8.5	-1.18	6.23	0.455
T06D8.7	-0.25	6.48	0.843
T06D8.9	0.635	8.14	0.299
T06E6.1	0.713	5.61	0.666
T07A5.5	-0.353	2.05	0.915
T07A9.10	0.333	6.97	0.738
T07A9.12	-2.49	2.75	0.266
T07A9.14	-2.17	2.03	0.392
T07A9.15	-0.0321	5.52	0.989
T07A9.8	0.272	6.85	0.792
T07A9.9	-1.07	7.47	0.208
T07C12.12	-0.00326	7.41	0.998
T07C12.14	-0.0241	6.97	0.985
T07C4.10	-0.793	4.49	0.675
T07C4.12	-1.18	3.28	0.601
T07C4.3	0.171	8	0.785
T07D3.9	-0.00841	5.5	1
T07D4.5	-0.64	6.44	0.611
T07E3.3	0.428	7.68	0.564
T07E3.4	-3.29	6	0.0369
T07F10.3	-0.184	7.67	0.79
T07F10.5	-2.38	1.42	0.337
T07F12.2	-0.524	7.87	0.419
T07F8.4	1.02	4.38	0.587
T08A11.1	-1.03	7.71	0.39
T08A11.2	-0.233	8.46	0.653
T08B1.4	3.66	2.97	0.143
T08B2.11	-0.116	5.36	0.953
T08B2.5	0.486	7.39	0.623
T08B2.7	-0.179	8.96	0.715
T08B2.8	1.91	4.85	0.309
T08G11.1	1.22	8.59	0.0521
T08G11.4	0.401	8.4	0.52
T09A12.2	-3.4	2.06	0.179
T09A12.5	1.19	2.72	0.56
T09A5.15	-0.263	3.67	0.904
T09A5.4	-3.88	2.42	0.132
T09A5.5	-0.772	4.62	0.704
T09A5.7	0.889	6.14	0.512
T09A5.8	0.31	8.99	0.514
T09A5.9	0.763	6.85	0.47
T09B4.1	-0.577	9.35	0.244
T09B4.2	0.295	6.47	0.815
T09B4.5	0.177	5.5	0.941
T09B4.8	-1.87	3.31	0.439
T09B4.9	0.0473	7.9	0.943
T09B9.1	0.251	8.13	0.666
T09B9.4	-0.371	7.73	0.6
T09E8.1	-0.126	9.24	0.809
T09E8.3	-1.15	6.04	0.43
T09F3.2	-0.395	7.99	0.531
